Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
12/7/2013,7,December,2013,46,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,195,177,372
12/7/2015,7,December,2015,46,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
10/23/2013,23,October,2013,46,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,775,472,1247
10/23/2015,23,October,2015,46,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,871,531,1402
10/26/2013,26,October,2013,46,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,290,177,467
10/26/2015,26,October,2015,46,Adults (35-64),Female,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,290,177,467
7/24/2013,24,July,2013,44,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,224,177,401
7/24/2015,24,July,2015,44,Adults (35-64),Female,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,224,177,401
1/30/2014,30,January,2014,50,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,8,59,159,635,472,1107
1/30/2016,30,January,2016,50,Adults (35-64),Male,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,9,59,159,714,531,1245
4/20/2014,20,April,2014,24,Youth (<25),Male,France,Nord,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,238,177,415
4/20/2016,20,April,2016,24,Youth (<25),Male,France,Nord,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,79,59,138
10/10/2013,10,October,2013,48,Adults (35-64),Female,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,357,295,652
10/10/2015,10,October,2015,48,Adults (35-64),Female,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
3/29/2014,29,March,2014,58,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,6,59,159,390,354,744
3/29/2016,29,March,2016,58,Adults (35-64),Male,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,5,59,159,325,295,620
9/22/2013,22,September,2013,52,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,130,118,248
9/22/2015,22,September,2015,52,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
12/3/2013,3,December,2013,44,Adults (35-64),Male,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,522,413,935
12/3/2015,3,December,2015,44,Adults (35-64),Male,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,298,236,534
5/10/2014,10,May,2014,35,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,65,59,124
5/10/2016,10,May,2016,35,Adults (35-64),Female,United States,Washington,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,195,177,372
